"","SurveyID","SurveyDate","StreamName","SpeciesAbbr","LiveTotal","RunYear"
"2589",457454,"10/13/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",800,2017
"2590",457456,"10/13/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",39,2017
"2591",457456,"10/13/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHUM",NA,2017
"2592",457456,"10/13/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",420,2017
"2593",457457,"10/13/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",8,2017
"2594",457457,"10/13/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",100,2017
"2595",457458,"10/13/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",0,2017
"2596",457458,"10/13/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",400,2017
"2597",457459,"10/16/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",87,2017
"2598",457459,"10/16/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHUM",1,2017
"2599",457459,"10/16/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",50,2017
"2600",457480,"10/23/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2017
"2601",457480,"10/23/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",NA,2017
"2602",457483,"10/23/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2017
"2603",457483,"10/23/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",NA,2017
"2604",457510,"09/28/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",13,2017
"2605",457510,"09/28/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",446,2017
"2606",457513,"10/06/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",10,2017
"2607",457513,"10/06/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",712,2017
"2608",457514,"10/10/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",7,2017
"2609",457514,"10/10/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",453,2017
"2610",457515,"10/17/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",14,2017
"2611",457515,"10/17/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",19,2017
"2612",457517,"09/28/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",232,2017
"2613",457517,"09/28/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",1134,2017
"2614",457517,"09/28/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","SOCK",3,2017
"2615",457519,"10/06/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",90,2017
"2616",457519,"10/06/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",964,2017
"2617",457519,"10/06/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","COHO",100,2017
"2618",457519,"10/06/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","SOCK",6,2017
"2619",457521,"10/10/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",73,2017
"2620",457521,"10/10/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",466,2017
"2621",457522,"10/17/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",51,2017
"2622",457522,"10/17/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",22,2017
"2623",457522,"10/17/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","SOCK",1,2017
"2624",457522,"10/17/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","COHO",0,2017
"2625",457523,"10/10/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2017
"2626",457524,"10/10/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2017
"2627",457525,"10/10/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2017
"2628",457526,"10/10/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2017
"2629",457527,"10/10/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2017
"2630",457528,"10/10/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2017
"2631",457529,"10/10/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2017
"2632",457530,"10/10/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2017
"2633",457531,"10/10/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2017
"2634",457538,"09/25/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2017
"2635",457538,"09/25/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",NA,2017
"2636",457539,"09/25/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2017
"2637",457540,"09/25/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2017
"2638",457541,"09/25/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2017
"2639",457542,"09/25/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2017
"2640",457543,"09/25/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2017
"2641",457544,"09/25/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2017
"2642",457545,"09/25/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2017
"2643",457546,"09/25/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2017
"2644",459935,"10/30/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",0,2017
"2645",459935,"10/30/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",0,2017
"2646",459936,"10/30/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",0,2017
"2647",459936,"10/30/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHUM",2,2017
"2648",459936,"10/30/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",0,2017
"2649",459988,"10/31/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",0,2017
"2650",459988,"10/31/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",0,2017
"2651",459989,"10/31/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",0,2017
"2652",459989,"10/31/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHUM",1,2017
"2653",459989,"10/31/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",1,2017
"2654",459996,"11/09/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",0,2017
"2655",459996,"11/09/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHUM",NA,2017
"2656",459996,"11/09/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",0,2017
"2657",492660,"10/30/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHUM",0,2017
"2658",492661,"11/09/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHUM",15,2017
"2659",492662,"11/22/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHUM",NA,2017
"2660",492663,"10/30/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHUM",0,2017
"2661",492664,"11/09/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHUM",0,2017
"2662",492665,"11/22/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHUM",NA,2017
"2663",492666,"10/30/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHUM",0,2017
"2664",492667,"11/09/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHUM",0,2017
"2665",492668,"11/22/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHUM",NA,2017
"2666",492669,"10/30/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHUM",0,2017
"2667",492670,"11/09/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHUM",0,2017
"2668",492671,"11/22/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHUM",NA,2017
"2669",492672,"11/09/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHUM",20,2017
"2670",492673,"11/09/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHUM",4,2017
"2671",492678,"10/30/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHUM",0,2017
"2672",492679,"11/13/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHUM",0,2017
"2673",492680,"11/20/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHUM",0,2017
"2674",492681,"11/29/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHUM",0,2017
"2675",492682,"10/30/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHUM",2,2017
"2676",492683,"11/09/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHUM",3,2017
"2677",492684,"11/22/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHUM",NA,2017
"2678",492685,"11/29/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHUM",NA,2017
"2679",492686,"11/09/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHUM",NA,2017
"2680",492687,"11/13/2017","Sky Slough A","CHUM",0,2017
"2681",492688,"11/20/2017","Sky Slough A","CHUM",1,2017
"2682",492689,"11/29/2017","Sky Slough A","CHUM",25,2017
"2683",492690,"11/13/2017","Sky Slough B","CHUM",0,2017
"2684",492691,"11/20/2017","Sky Slough B","CHUM",0,2017
"2685",492692,"11/29/2017","Sky Slough B","CHUM",0,2017
"2686",492693,"11/13/2017","Sky Slough C","CHUM",0,2017
"2687",492694,"11/20/2017","Sky Slough C","CHUM",0,2017
"2688",492695,"11/29/2017","Sky Slough C","CHUM",17,2017
"2689",492703,"10/30/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHUM",0,2017
"2690",492704,"11/09/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHUM",0,2017
"2691",492705,"11/29/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHUM",0,2017
"2692",492706,"11/22/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHUM",NA,2017
"2693",494630,"12/05/2017","Sky Slough A","CHUM",2,2017
"2694",494631,"12/11/2017","Sky Slough A","CHUM",0,2017
"2695",494632,"12/05/2017","Sky Slough B","CHUM",4,2017
"2696",494633,"12/11/2017","Sky Slough B","CHUM",5,2017
"2697",494634,"12/05/2017","Sky Slough C","CHUM",9,2017
"2698",494635,"12/11/2017","Sky Slough C","CHUM",0,2017
"2699",494640,"12/05/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHUM",0,2017
"2700",494641,"12/12/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHUM",0,2017
"2701",494642,"12/05/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHUM",0,2017
"2702",494643,"12/12/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHUM",0,2017
"2703",494644,"12/05/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHUM",0,2017
"2704",494645,"12/12/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHUM",0,2017
"2705",494646,"12/06/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHUM",0,2017
"2706",494647,"12/11/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHUM",0,2017
"2707",494648,"12/05/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHUM",0,2017
"2708",494649,"12/11/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHUM",0,2017
"2709",494650,"12/05/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHUM",0,2017
"2710",494651,"12/12/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHUM",0,2017
"2711",494652,"12/05/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHUM",8,2017
"2712",494653,"12/12/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHUM",2,2017
"2713",494785,"12/18/2017","Sky Slough A","CHUM",NA,2017
"2714",494786,"12/18/2017","Sky Slough B","CHUM",NA,2017
"2715",494788,"12/18/2017","Sky Slough C","CHUM",NA,2017
"2716",494791,"12/18/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHUM",NA,2017
"2717",494793,"12/18/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHUM",NA,2017
"2718",494794,"12/18/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHUM",NA,2017
"2719",495105,"12/20/2017","Sky Slough A","CHUM",0,2017
"2720",495106,"12/20/2017","Sky Slough B","CHUM",0,2017
"2721",495107,"12/20/2017","Sky Slough C","CHUM",0,2017
"2722",495114,"01/04/2018","Sky Slough A","CHUM",0,2017
"2723",495115,"01/04/2018","Sky Slough B","CHUM",0,2017
"2724",495116,"01/04/2018","Sky Slough C","CHUM",0,2017
"2725",495487,"08/16/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2017
"2726",495482,"08/09/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2017
"2727",495483,"08/10/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2017
"2728",495484,"08/11/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2017
"2729",495485,"08/14/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2017
"2730",495486,"08/15/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2017
"2731",495488,"08/18/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2017
"2732",495489,"08/22/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2017
"2733",495489,"08/22/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","COHO",NA,2017
"2734",495490,"08/25/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2017
"2735",495491,"08/31/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2017
"2736",495491,"08/31/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","COHO",NA,2017
"2737",495492,"09/05/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2017
"2738",495492,"09/05/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","COHO",NA,2017
"2739",495493,"09/06/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2017
"2740",495493,"09/06/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","COHO",NA,2017
"2741",495494,"07/07/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2017
"2742",495495,"07/10/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2017
"2743",495496,"07/11/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2017
"2744",495497,"07/12/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2017
"2745",495498,"07/13/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2017
"2746",495499,"07/14/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2017
"2747",495500,"07/18/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2017
"2748",495501,"07/21/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2017
"2749",495502,"07/24/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2017
"2750",495503,"07/25/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2017
"2751",495504,"07/26/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2017
"2752",495505,"07/27/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2017
"2753",495506,"07/28/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2017
"2754",495507,"08/01/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2017
"2755",495509,"08/02/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2017
"2756",495511,"08/03/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2017
"2757",495512,"08/04/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2017
"2758",495513,"08/08/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2017
"2759",495514,"11/02/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2017
"2760",495515,"09/07/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2017
"2761",495516,"09/08/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2017
"2762",495517,"11/02/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2017
"2763",495518,"11/02/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2017
"2764",495519,"09/11/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2017
"2765",495519,"09/11/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","COHO",NA,2017
"2766",495520,"09/13/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2017
"2767",495521,"11/02/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2017
"2768",495522,"11/02/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2017
"2769",495523,"11/02/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2017
"2770",495525,"11/02/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2017
"2771",495526,"11/02/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2017
"2772",495528,"11/03/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2017
"2773",495536,"09/14/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2017
"2774",495538,"09/15/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2017
"2775",495540,"09/18/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2017
"2776",495540,"09/18/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","COHO",NA,2017
"2777",495547,"08/30/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","COHO",NA,2017
"2778",495548,"09/04/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","COHO",NA,2017
"2779",495549,"09/27/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","COHO",NA,2017
"2780",495550,"10/02/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","COHO",NA,2017
"2781",495552,"10/06/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","COHO",NA,2017
"2782",495553,"10/11/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","COHO",NA,2017
"2783",495554,"10/16/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","COHO",NA,2017
"2784",495556,"10/24/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","COHO",NA,2017
"2785",495712,"12/05/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHUM",0,2017
"2786",495715,"12/12/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHUM",0,2017
"2787",500070,"10/07/2017","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","COHO",NA,2017
"2788",562779,"09/07/2018","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",0,2018
"2789",562779,"09/07/2018","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","COHO",3,2018
"2790",562781,"09/06/2018","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",0,2018
"2791",562782,"09/06/2018","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",0,2018
"2792",562783,"09/07/2018","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",1,2018
"2793",562784,"09/10/2018","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",1,2018
"2794",562785,"09/07/2018","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",3,2018
"2795",562785,"09/07/2018","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","COHO",71,2018
"2796",562790,"09/14/2018","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",13,2018
"2797",562791,"09/14/2018","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",15,2018
"2798",562791,"09/14/2018","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","COHO",8,2018
"2799",562793,"09/10/2018","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",0,2018
"2800",562793,"09/10/2018","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",0,2018
"2801",562793,"09/10/2018","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","COHO",30,2018
"2802",562794,"09/10/2018","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",0,2018
"2803",562794,"09/10/2018","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",0,2018
"2804",562794,"09/10/2018","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","COHO",10,2018
"2805",562795,"09/10/2018","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",0,2018
"2806",562795,"09/10/2018","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","COHO",50,2018
"2807",562798,"09/13/2018","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",0,2018
"2808",562798,"09/13/2018","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","COHO",46,2018
"2809",562805,"09/20/2018","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",18,2018
"2810",562806,"09/20/2018","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",23,2018
"2811",562806,"09/20/2018","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","COHO",26,2018
"2812",562812,"09/10/2018","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",3,2018
"2813",562812,"09/10/2018","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","COHO",71,2018
"2814",562821,"09/24/2018","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",7,2018
"2815",562821,"09/24/2018","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","COHO",50,2018
"2816",562822,"09/24/2018","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",5,2018
"2817",562822,"09/24/2018","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","COHO",5,2018
"2818",562825,"09/25/2018","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",0,2018
"2819",562825,"09/25/2018","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",0,2018
"2820",562826,"09/25/2018","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",0,2018
"2821",562826,"09/25/2018","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",0,2018
"2822",562826,"09/25/2018","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","COHO",6,2018
"2823",562831,"09/28/2018","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","COHO",11,2018
"2824",562831,"09/28/2018","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",31,2018
"2825",562832,"09/28/2018","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",21,2018
"2826",562841,"09/24/2018","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",33,2018
"2827",562841,"09/24/2018","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","COHO",25,2018
"2828",562842,"09/24/2018","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",133,2018
"2829",562842,"09/24/2018","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","COHO",69,2018
"2830",562843,"10/01/2018","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",0,2018
"2831",562844,"10/01/2018","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","COHO",3,2018
"2832",562844,"10/01/2018","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",4,2018
"2833",562854,"10/02/2018","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",1,2018
"2834",562855,"10/02/2018","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",0,2018
"2835",562855,"10/02/2018","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",0,2018
"2836",562856,"10/02/2018","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",1,2018
"2837",562856,"10/02/2018","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",0,2018
"2838",562856,"10/02/2018","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","COHO",NA,2018
"2839",562858,"10/04/2018","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","COHO",10,2018
"2840",562858,"10/04/2018","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",1,2018
"2841",562859,"10/04/2018","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",27,2018
"2842",562865,"10/02/2018","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","COHO",NA,2018
"2843",562868,"10/05/2018","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",22,2018
"2844",562869,"10/05/2018","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",22,2018
"2845",562872,"10/10/2018","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",18,2018
"2846",562872,"10/10/2018","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","COHO",2,2018
"2847",562872,"10/10/2018","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","SOCK",1,2018
"2848",562873,"10/10/2018","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",25,2018
"2849",562873,"10/10/2018","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","COHO",1,2018
"2850",562883,"10/10/2018","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",38,2018
